url,page_type,intent,role,cta,cta_href,must_preserve
https://www.algolia.com/blog/ecommerce/advanced-search-experience-for-e-commerce,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/ai-speed-and-security,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/8-tips-how-to-grow-revenue-using-data-driven-search-and-discovery,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/ai-understands-customers,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/b2b-commerce-digital-transformation-personalization,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/algolia-ai-search-salesforce-sfcc,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/b2b-commerce-digital-transformation-search-filtering-sorting-and-navigation,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/b2b-commerce-digital-transformation-how-to-build-a-successful-b2b-ecommerce-website-incorporating-best-industry-practices,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/b2b-commerce-digital-transformation-what-are-the-essential-search-and-discovery-components-for-building-a-best-in-class-b2b-ecommerce-site,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/algolias-search-propels-1000s-of-retailers-to-black-friday-success,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/b2b-commerce-digital-transformation-merchandising-and-ai-optimizations,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/algolia-s-find-as-you-type-now-available-on-magento-connect,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/b2b-ecommerce-website-development-top-features-best-practices,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/b2b-search-best-practices-3-ways-to-increase-the-lifetime-value-of-your-buyers,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/b2b-commerce-digital-transformation-why-should-b2b-retailers-adopt-b2c-best-practices,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/b2b-ecommerce-trends-and-priority-strategies-for-2023,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/b2b-vs-b2c-similarities-differences-and-customer-journeys,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/b2b-site-search-trends,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/black-friday-site-search,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/best-practices-of-conversion-focused-ecommerce-website-design,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/best-marketplace-ux-practices-for-search,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/benefits-of-data-driven-decision-making-how-real-time-analytics-can-identify-user-intent,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/b2c-ecommerce-site-search-trends-2024,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/bringing-autocomplete-synonyms-instant-results-to-magento-2,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/build-vs-buy-5-key-questions-for-marketplace-tech-leads,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/building-a-smarter-beauty-search,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/black-friday-the-moment-retail-became-an-ai-race,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/building-an-online-marketplace-get-the-secrets-of-success,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/choosing-ecommerce-site-search,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/building-immersive-shopping-experiences-using-algolia-search-with-adobe-experience-manager-and-any-commerce-platform,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/comparing-the-best-e-commerce-search-solutions,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/composable-commerce-how-to-improve-omnichannel-product-discovery-experience,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/composable-commerce-how-to-integrate-your-product-catalog-into-wechat-google-home-and-alexa,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/composable-commerce-how-to-build-an-in-store-product-search-kiosk-and-store-locator,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/composable-commerce-how-to-select-best-of-breed-components-to-meet-your-business-needs,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/create-a-digital-retail-strategy-for-the-ultimate-customer-retail-experience,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/conversational-ai-in-ecommerce,blog-post,learn,seo-acquisition,"How to get started, and choosing your first conversational AI use case",https://www.algolia.com/blog/ecommerce/conversational-ai-in-ecommerce#toc-heading-6,true
https://www.algolia.com/blog/ecommerce/consumers-say-bring-on-the-pumpkin-but-would-appreciate-a-discount,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/composable-commerce-optimizing-inventory-management,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/customer-centric-site-search-trends,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/content-personalization-why-its-critical-and-how-to-get-started,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/cyber-weekend-2025-wrap-up,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/decoding-the-buzz-around-phygital-hybrid-shopping-experiences,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/e-commerce-search-and-kpis-statistics,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/deconstructing-smart-digital-merchandising,blog-post,learn,seo-acquisition,request a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/blog/ecommerce/customer-experience,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/digital-commerce-guide,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/digital-expert-series-harry-rosen,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/driving-personalization-at-scale-key-highlights-from-adobe-summit-2024,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/dynamic-pricing-a-potent-option-for-ecommerce,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/ecommerce-business-models-and-their-growth-levers,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/e-commerce-personalization-pitfalls-tradeoffs-solutions,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/ecommerce-apis-guide-to-scaling-online-stores-in-2025,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/ecommerce-holiday-planning,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/ecommerce-personalization-platforms-a-buyers-guide,blog-post,learn,seo-acquisition,Get started with personalization,https://www.algolia.com/blog/ecommerce/ecommerce-personalization-platforms-a-buyers-guide#toc-heading-4,true
https://www.algolia.com/blog/ecommerce/ecommerce-or-marketplace-website-which-is-best-for-your-business,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/ecommerce-personalization-benefits-challenges-and-how-to-implement,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/ecommerce-product-listing-pages-what-they-are-and-how-to-optimize-them-for-maximum-conversion,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/enhancing-customer-engagement-the-role-of-conversational-commerce,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/ecommerce-search-ai-enabled-personalization,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/ecommerce-search-solutions,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/eight-innovative-ways-to-increase-online-pharmacy-sales-using-search,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/ecommerce-trends-for-2023-personalization,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/elements-of-a-good-visual-merchandising-strategy-algolia,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/ecommerce-site-search-and-discovery,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/ecommerce-site-search-trends-for-2023,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/future-of-ecommerce-browsing,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/from-aisle-to-ai-the-next-generation-of-grocery-growth,blog-post,learn,seo-acquisition,get a demo of our grocery AI capabilities,https://www.algolia.com/demorequest,true
https://www.algolia.com/blog/ecommerce/extending-adobe-edge-delivery-services-for-performant-search,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/groceryshop-2025-recap,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/blog/ecommerce/how-ecommerce-search-engines-handle-different-types-of-queries,blog-post,learn,seo-acquisition,Get started,https://dashboard.algolia.com/users/sign_up,true
